bibno|copyno|bid|date_key
46352|65037|12176|2004-12-01
36547|55686|12548|2004-12-01
1931|31226|7962|2004-12-01
57163|71327|13583|2004-12-01
22132|56540|3845|2004-12-01
44564|63666|3845|2004-12-01
50326|66365|12436|2004-12-01
9637|26088|10313|2004-12-01
22033|47697|10313|2004-12-01
22782|48420|10313|2004-12-01
31449|52128|10313|2004-12-01
37317|66722|10246|2004-12-01
44517|63505|14015|2004-12-01
51039|69082|14015|2004-12-01
35648|54640|14015|2004-12-01
23951|49273|14133|2004-12-01
21616|47524|12853|2004-12-01
11582|32251|12853|2004-12-01
31811|52638|75|2004-12-01
53472|72355|75|2004-12-01
35687|54658|75|2004-12-01
39943|65226|75|2004-12-01
59385|72610|75|2004-12-01
38161|57009|75|2004-12-01
39792|58198|14184|2004-12-01
45152|66483|5108|2004-12-01
58797|75624|10060|2004-12-01
56898|70863|8374|2004-12-01
56898|70847|8374|2004-12-01
56898|70868|8374|2004-12-01
56898|70843|8374|2004-12-01
48096|72018|13689|2004-12-01
53433|73966|7223|2004-12-02
64730|70811|2447|2004-12-02
64730|70812|2447|2004-12-02
55743|70090|14213|2004-12-02
22728|48347|14213|2004-12-02
63143|75415|14213|2004-12-02
61187|74109|149|2004-12-02
40831|66123|5828|2004-12-02
58803|73575|10293|2004-12-02
61380|74225|13646|2004-12-02
61374|74228|13646|2004-12-02
54206|70514|13646|2004-12-02
55033|70399|13646|2004-12-02
41431|60121|12646|2004-12-02
892|41496|12646|2004-12-02
22022|49505|12646|2004-12-02
62721|74368|8559|2004-12-02
51791|69456|13728|2004-12-02
44898|64012|13350|2004-12-02
58975|72073|13350|2004-12-02
40112|59053|12995|2004-12-02
34354|S23864|6558|2004-12-02
46022|66126|6558|2004-12-02
13569|71407|10227|2004-12-02
32381|63570|6558|2004-12-02
64564|76353|69|2004-12-02
64532|76373|69|2004-12-02
64633|CD341|69|2004-12-02
52021|69515|13467|2004-12-02
59524|72014|10251|2004-12-02
64475|76334|101|2004-12-02
3760|45372|10913|2004-12-02
21193|47323|12242|2004-12-02
60633|73797|14149|2004-12-02
36316|68875|14149|2004-12-02
59222|72362|14149|2004-12-02
48743|69120|14149|2004-12-02
46160|66136|13497|2004-12-02
22540|48251|13497|2004-12-02
59591|73262|5424|2004-12-02
46377|65534|11383|2004-12-02
57188|71331|10251|2004-12-02
61948|63631|13828|2004-12-02
61431|74287|11952|2004-12-02
19364|47189|11952|2004-12-02
21923|47682|11952|2004-12-02
12246|66256|13875|2004-12-02
34844|38618|11956|2004-12-02
32307|52738|11956|2004-12-02
59662|73233|11956|2004-12-02
63861|75844|11956|2004-12-02
10699|S21999|14076|2004-12-02
46064|65619|14076|2004-12-02
44898|64106|13366|2004-12-02
57098|71354|5975|2004-12-02
45687|64938|5975|2004-12-02
18795|47139|6514|2004-12-02
3467|45613|6514|2004-12-02
29553|54838|13450|2004-12-02
22414|48102|3880|2004-12-02
42357|60577|10925|2004-12-02
36103|54940|2900|2004-12-02
31231|51571|14038|2004-12-02
40562|62916|11505|2004-12-02
52029|75414|9303|2004-12-02
36269|55879|9303|2004-12-02
51978|69488|12353|2004-12-02
56569|70905|13872|2004-12-02
59395|72525|13872|2004-12-02
60761|73930|13197|2004-12-02
40862|65574|13558|2004-12-03
62550|76039|3631|2004-12-03
53433|73963|14214|2004-12-03
61256|74108|14215|2004-12-03
34340|53736|12451|2004-12-03
52630|69627|14216|2004-12-03
64697|76451|50|2004-12-03
64715|76449|50|2004-12-03
64603|76450|50|2004-12-03
29769|51013|2134|2004-12-03
30179|51182|7626|2004-12-03
62242|75066|7959|2004-12-03
31030|51629|13771|2004-12-03
59602|73276|3231|2004-12-03
64529|76372|13967|2004-12-03
58954|76376|13967|2004-12-03
38993|57605|14114|2004-12-03
61018|73318|10269|2004-12-03
46164|66933|10269|2004-12-03
11360|31020|10269|2004-12-03
13572|75700|10269|2004-12-03
53257|74010|14218|2004-12-03
36479|62575|14218|2004-12-03
58985|72130|14219|2004-12-03
58986|72205|14219|2004-12-03
30705|53104|14219|2004-12-03
61906|74358|12072|2004-12-03
50876|69172|13611|2004-12-03
64103|74522|13582|2004-12-03
37317|66721|10246|2004-12-03
64484|76333|1935|2004-12-03
44687|72555|13356|2004-12-03
46109|66241|14220|2004-12-03
37486|66818|14220|2004-12-03
51978|69490|13831|2004-12-03
51978|69491|13831|2004-12-03
393|38885|9209|2004-12-03
103|73494|9230|2004-12-03
61845|75604|9230|2004-12-03
49398|68101|9230|2004-12-03
59049|72258|14139|2004-12-03
59049|73338|14139|2004-12-03
26998|63540|13484|2004-12-03
40118|75228|10863|2004-12-03
14939|40096|10863|2004-12-03
9282|45569|14196|2004-12-03
60633|73796|14196|2004-12-03
64706|76336|65|2004-12-03
64556|76354|65|2004-12-03
62778|76370|65|2004-12-03
58961|75543|8419|2004-12-03
52631|69647|13398|2004-12-03
5146|31908|13398|2004-12-03
48526|68503|13398|2004-12-03
64083|76153|12617|2004-12-03
64084|76152|12617|2004-12-03
34289|53876|13818|2004-12-03
31049|51689|13818|2004-12-03
64346|76237|14184|2004-12-03
62550|75941|14184|2004-12-03
59016|72255|14184|2004-12-03
43880|63560|10226|2004-12-04
35631|54598|10226|2004-12-04
23349|48990|13757|2004-12-04
56979|70923|13757|2004-12-04
10847|31198|13757|2004-12-04
32521|66651|10640|2004-12-04
32521|66652|10030|2004-12-04
53746|69979|12326|2004-12-04
22725|48322|11149|2004-12-04
7781|45549|11149|2004-12-04
43350|61945|10757|2004-12-04
44533|63508|13429|2004-12-04
44670|63662|13429|2004-12-04
43873|68017|13623|2004-12-04
7437|41561|11305|2004-12-06
33701|53856|11305|2004-12-06
33171|53645|11260|2004-12-06
64218|75851|14105|2004-12-06
46770|66679|14105|2004-12-06
9066|43376|30|2004-12-06
29446|54830|30|2004-12-06
44556|69437|12503|2004-12-06
46060|65587|4082|2004-12-06
11917|43329|4082|2004-12-06
60356|73555|4082|2004-12-06
64719|76441|55|2004-12-06
64543|76440|55|2004-12-06
64547|76439|55|2004-12-06
2552|34609|12060|2004-12-06
58803|73574|12060|2004-12-06
31297|53037|11940|2004-12-06
12246|63627|13873|2004-12-06
61948|63632|13586|2004-12-06
15434|34639|356|2004-12-06
36939|55963|12665|2004-12-06
47314|65515|14145|2004-12-06
37657|56724|14145|2004-12-06
11013|55665|13971|2004-12-06
33017|53201|11757|2004-12-06
32894|53220|11757|2004-12-06
39884|58736|11757|2004-12-06
36826|56719|11650|2004-12-06
28079|53215|11650|2004-12-06
3227|40475|13580|2004-12-06
63960|76131|235|2004-12-06
63955|76132|235|2004-12-06
35751|54685|9275|2004-12-06
62550|75939|13852|2004-12-06
61948|58404|8450|2004-12-06
28429|50065|1975|2004-12-06
8105|34484|1975|2004-12-06
58957|72169|1975|2004-12-06
56898|70845|8374|2004-12-06
61575|74399|8374|2004-12-06
19045|66551|13429|2004-12-06
59212|72381|13707|2004-12-06
30710|51273|13707|2004-12-06
40105|58671|13707|2004-12-06
60874|55510|13707|2004-12-06
41546|60087|12145|2004-12-06
11757|34879|12145|2004-12-06
11893|27787|12145|2004-12-06
3255|45270|12924|2004-12-06
33045|53178|12924|2004-12-06
44019|62810|13666|2004-12-06
2015|21046|13666|2004-12-06
44019|64189|13666|2004-12-06
61118|74041|12262|2004-12-06
43882|62793|12262|2004-12-06
37321|66720|8309|2004-12-06
62550|76041|4792|2004-12-06
61187|74111|10055|2004-12-06
36420|56331|12563|2004-12-06
49456|68649|12563|2004-12-06
49456|68650|12563|2004-12-06
32381|63575|13375|2004-12-06
32381|63575|13375|2004-12-06
46022|67823|13375|2004-12-06
34337|66143|13375|2004-12-06
59409|72619|10454|2004-12-06
51722|69422|10454|2004-12-06
31437|51947|8450|2004-12-06
61415|74229|10719|2004-12-06
29857|51086|8082|2004-12-06
28078|49559|8082|2004-12-06
22553|48175|8082|2004-12-06
54236|70344|8462|2004-12-06
32082|52950|14225|2004-12-07
187|44240|14202|2004-12-07
37543|58400|7112|2004-12-07
60125|73471|14067|2004-12-07
63337|75392|14067|2004-12-07
4871|51882|12646|2004-12-07
32340|66380|13949|2004-12-07
35528|58135|10153|2004-12-07
4465|41101|10153|2004-12-07
64695|76452|67|2004-12-07
64660|76499|67|2004-12-07
64579|76446|13967|2004-12-07
46160|66136|13617|2004-12-07
46160|66136|13617|2004-12-07
46100|65620|13617|2004-12-07
37317|66721|10596|2004-12-07
64450|75867|79|2004-12-07
37032|56072|13607|2004-12-07
36264|55426|13607|2004-12-07
22652|48158|13607|2004-12-07
59306|72548|13607|2004-12-07
59031|72269|13607|2004-12-07
5625|44093|10550|2004-12-07
14941|40100|14138|2004-12-07
26135|71397|14138|2004-12-07
45234|64841|10767|2004-12-07
13202|46370|10767|2004-12-07
40562|62919|10454|2004-12-07
46924|69397|10454|2004-12-07
36934|55975|3998|2004-12-07
36146|55083|3998|2004-12-07
7819|34115|3998|2004-12-07
38174|57117|12014|2004-12-07
56309|71173|12014|2004-12-07
64692|76458|40|2004-12-07
63991|76620|40|2004-12-07
64167|76618|40|2004-12-07
45319|67285|14171|2004-12-07
40442|58420|9112|2004-12-07
592|35135|9112|2004-12-07
46087|66127|9112|2004-12-07
59146|71591|14101|2004-12-07
61882|73197|14101|2004-12-07
54586|70083|13893|2004-12-07
64004|76185|13599|2004-12-07
2692|40002|13599|2004-12-07
4635|75790|13599|2004-12-07
10847|22305|13768|2004-12-07
60012|73483|13133|2004-12-07
5777|55174|13920|2004-12-07
22343|62835|14166|2004-12-07
34343|53735|10325|2004-12-07
64212|76320|9977|2004-12-07
64212|76320|9977|2004-12-07
3718|38822|14201|2004-12-07
46776|66312|14201|2004-12-07
45139|67741|14201|2004-12-07
59226|72452|7548|2004-12-07
53615|69684|7548|2004-12-07
61913|74359|7548|2004-12-07
49743|67951|7548|2004-12-07
49271|S24951|12271|2004-12-07
57759|71558|8642|2004-12-07
43380|61781|8642|2004-12-07
36203|55141|14238|2004-12-07
61805|74457|14239|2004-12-07
46635|66739|8024|2004-12-07
8029|41801|14243|2004-12-07
44471|63093|10464|2004-12-07
49618|71425|7079|2004-12-07
18795|55822|7079|2004-12-07
58963|75551|11152|2004-12-07
58963|75548|11152|2004-12-07
56601|70950|14262|2004-12-08
11543|43034|14262|2004-12-08
62363|75568|13419|2004-12-08
45583|64107|13419|2004-12-08
56502|71072|10632|2004-12-08
64409|76213|10632|2004-12-08
61560|73109|10251|2004-12-08
21788|47568|11149|2004-12-08
62363|75567|14269|2004-12-08
58963|75557|14269|2004-12-08
62363|75569|13354|2004-12-08
32386|65856|14018|2004-12-08
64180|75869|11594|2004-12-08
40612|60106|11594|2004-12-08
36265|62615|11594|2004-12-08
64694|76459|62|2004-12-08
9959|73895|3530|2004-12-08
6542|30818|3530|2004-12-08
6542|35877|3530|2004-12-08
53473|69791|3530|2004-12-08
60729|73469|11279|2004-12-08
53714|73416|11279|2004-12-08
54289|73418|11279|2004-12-08
39972|61443|11279|2004-12-08
8058|72631|10107|2004-12-08
8058|72633|11759|2004-12-08
54959|70504|13140|2004-12-08
38000|57276|13871|2004-12-08
60932|73043|11956|2004-12-08
20164|22333|11956|2004-12-08
34844|71201|11956|2004-12-08
10642|39654|11956|2004-12-08
61570|73174|14028|2004-12-08
26339|65846|14028|2004-12-08
60012|73483|12563|2004-12-08
62702|74375|12563|2004-12-08
58720|71883|14272|2004-12-08
21616|47523|14272|2004-12-08
27269|35268|12240|2004-12-08
59628|73316|12240|2004-12-08
5614|38600|12597|2004-12-08
29643|51012|5424|2004-12-08
58908|72030|11683|2004-12-08
4816|30605|11416|2004-12-08
31140|51975|11416|2004-12-08
41287|53652|11449|2004-12-08
51535|68765|11358|2004-12-08
32284|59060|11847|2004-12-08
9491|30917|12286|2004-12-08
20160|62803|12704|2004-12-08
44808|63959|5909|2004-12-08
61820|74459|11847|2004-12-08
39856|58797|13707|2004-12-08
46365|64993|13607|2004-12-08
64625|76438|13349|2004-12-08
60935|73078|14153|2004-12-08
62024|74619|10208|2004-12-08
23529|49001|10208|2004-12-08
26235|66672|12132|2004-12-08
49268|68565|12661|2004-12-08
40443|71359|10037|2004-12-08
4465|41102|10153|2004-12-08
3074|21983|13467|2004-12-08
719|47513|13378|2004-12-08
21366|47396|13378|2004-12-08
36091|55614|13378|2004-12-08
31842|52745|13378|2004-12-08
58704|71878|13486|2004-12-08
63419|75632|13486|2004-12-08
14806|27992|13486|2004-12-08
62778|75352|8061|2004-12-08
696|23928|8061|2004-12-08
49724|66623|8061|2004-12-08
53472|69803|3853|2004-12-08
35872|57056|3853|2004-12-08
43094|67743|3853|2004-12-08
9043|28704|10599|2004-12-08
39587|58551|10599|2004-12-08
37087|56112|10599|2004-12-08
1217|43471|12562|2004-12-08
59302|72541|86|2004-12-08
64900|76000|13251|2004-12-09
63720|76053|13251|2004-12-09
36481|55359|13251|2004-12-09
63148|75435|13476|2004-12-09
20790|47270|64|2004-12-09
64282|75953|12238|2004-12-09
31446|55059|3530|2004-12-09
56854|71214|10790|2004-12-09
61948|63631|13828|2004-12-09
26851|39036|12143|2004-12-09
1104|43286|7149|2004-12-09
43882|62794|14273|2004-12-09
33270|53179|14273|2004-12-09
48704|67737|14273|2004-12-09
25888|51136|14273|2004-12-09
14299|36364|14273|2004-12-09
38167|57058|14273|2004-12-09
22608|48245|14273|2004-12-09
45150|64743|14273|2004-12-09
46198|65356|14273|2004-12-09
52167|64420|21|2004-12-09
37953|57505|13248|2004-12-09
10392|45865|5925|2004-12-09
61840|74537|5925|2004-12-09
53472|72354|123|2004-12-09
57082|71100|12871|2004-12-09
10983|31190|13116|2004-12-09
10983|31189|13116|2004-12-09
34182|53899|13292|2004-12-09
42084|63997|13292|2004-12-09
58671|73969|13292|2004-12-09
26160|55003|13335|2004-12-09
38395|67773|13335|2004-12-09
45022|66306|13335|2004-12-09
28601|50478|2913|2004-12-09
61418|73083|13617|2004-12-09
15859|69812|13617|2004-12-09
22546|65613|13617|2004-12-09
44540|63517|13617|2004-12-09
54075|70118|10760|2004-12-09
53927|70010|10760|2004-12-09
57636|71453|10760|2004-12-09
61460|74291|10760|2004-12-09
46109|66241|14220|2004-12-09
37486|66819|14220|2004-12-09
37486|66819|14220|2004-12-09
46109|66241|14220|2004-12-09
25729|49730|14273|2004-12-09
20789|47276|14273|2004-12-09
9161|27150|14273|2004-12-09
10633|41392|14273|2004-12-09
2308|41112|14273|2004-12-09
59621|73314|10624|2004-12-09
59617|73313|10624|2004-12-09
22314|47961|8590|2004-12-09
47212|65519|13591|2004-12-09
46103|67126|8615|2004-12-09
26111|42296|8941|2004-12-09
1266|42877|8941|2004-12-09
26100|42277|8941|2004-12-09
14314|33347|11774|2004-12-09
31413|52014|12003|2004-12-09
64646|76501|13721|2004-12-09
38841|58021|13721|2004-12-09
48698|68102|13921|2004-12-09
32381|63573|12299|2004-12-09
32381|63576|12299|2004-12-09
64646|76502|11075|2004-12-09
35835|54736|11595|2004-12-09
51618|69379|11595|2004-12-09
36557|55458|11595|2004-12-09
44837|64000|13656|2004-12-09
53303|67852|13656|2004-12-09
61380|74225|13646|2004-12-09
61388|74233|13646|2004-12-09
61388|74232|13646|2004-12-09
58778|71893|11595|2004-12-09
31003|57198|11760|2004-12-09
28175|49590|11760|2004-12-09
38624|57511|11760|2004-12-09
33604|53512|11928|2004-12-09
39984|59078|11928|2004-12-09
1909|25145|11928|2004-12-09
16137|28272|13977|2004-12-09
46018|63967|13977|2004-12-09
19866|47021|13977|2004-12-09
11090|30185|13977|2004-12-09
60540|73651|13977|2004-12-09
36290|55186|13576|2004-12-09
54588|70156|13738|2004-12-09
20593|73095|13738|2004-12-09
43349|61920|646|2004-12-09
55141|72230|646|2004-12-09
38033|57465|7626|2004-12-09
61813|74496|7626|2004-12-09
33219|56927|7626|2004-12-09
32977|53612|13373|2004-12-09
60633|73796|13373|2004-12-09
11608|41946|11383|2004-12-10
57188|71331|11383|2004-12-10
59524|72014|11383|2004-12-10
36313|56234|13617|2004-12-10
59226|72453|13349|2004-12-10
56843|73399|13349|2004-12-10
61755|73075|6670|2004-12-10
63885|74565|6670|2004-12-10
38991|58311|8605|2004-12-10
44533|63508|4960|2004-12-10
44540|63516|4960|2004-12-10
59180|71046|13356|2004-12-10
6025|41286|13356|2004-12-10
20323|47182|13356|2004-12-10
21613|65851|12143|2004-12-10
61004|73287|12143|2004-12-10
18795|46806|13354|2004-12-10
18795|47986|13372|2004-12-10
22783|48421|13372|2004-12-10
298|59139|13307|2004-12-10
15004|46591|13609|2004-12-10
43642|66024|12743|2004-12-10
56205|70793|11804|2004-12-10
59069|72315|1105|2004-12-10
59069|72317|1105|2004-12-10
41111|59596|6008|2004-12-10
51578|69401|14218|2004-12-10
51578|69401|14218|2004-12-10
45150|64743|14218|2004-12-10
37876|67859|14218|2004-12-10
45150|64743|14218|2004-12-10
58963|72153|5880|2004-12-10
36527|55667|3853|2004-12-10
37370|56230|3853|2004-12-10
46600|67032|3853|2004-12-10
44105|63140|3853|2004-12-10
31432|52008|3853|2004-12-10
61973|74365|10279|2004-12-11
54114|69910|10279|2004-12-11
61700|74354|10279|2004-12-11
58981|72226|12840|2004-12-11
32381|76230|7160|2004-12-11
60623|75068|7160|2004-12-11
54588|70157|7160|2004-12-11
22542|48241|13405|2004-12-11
36264|56329|13405|2004-12-11
36221|55419|13405|2004-12-11
26267|49626|13365|2004-12-11
36474|56260|13365|2004-12-11
1098|55315|14238|2004-12-11
36452|55340|14238|2004-12-11
8639|36782|14238|2004-12-11
58761|73365|8309|2004-12-11
55445|70667|10230|2004-12-13
63337|75390|10246|2004-12-13
31998|56868|4331|2004-12-13
32108|59939|4331|2004-12-13
44492|63640|4331|2004-12-13
38205|57150|10190|2004-12-13
39697|58635|10190|2004-12-13
33008|53181|6587|2004-12-13
38167|57058|6587|2004-12-13
13569|46517|14293|2004-12-13
58963|75550|14294|2004-12-13
44924|64258|10757|2004-12-13
62363|75568|14298|2004-12-13
22189|48188|14299|2004-12-13
9798|46953|4349|2004-12-13
8639|36781|14302|2004-12-13
1113|55156|14302|2004-12-13
62247|75064|12210|2004-12-13
64594|76448|11020|2004-12-13
49580|76356|11020|2004-12-13
35926|72527|14145|2004-12-13
22380|48065|14145|2004-12-13
32175|52877|14145|2004-12-13
56601|70958|14262|2004-12-13
35749|54954|12665|2004-12-13
63305|75563|14093|2004-12-13
63253|75428|7447|2004-12-13
45987|65076|9303|2004-12-13
27139|50397|9303|2004-12-13
58803|73574|12618|2004-12-13
31248|51754|11435|2004-12-13
44671|43727|11711|2004-12-13
60117|73225|11396|2004-12-13
62859|75339|13255|2004-12-13
43390|54380|10061|2004-12-13
63482|75688|14230|2004-12-13
64351|76236|14230|2004-12-13
58963|72156|13333|2004-12-13
58963|75557|13333|2004-12-13
13388|46406|13577|2004-12-13
60809|73940|10029|2004-12-13
26161|40196|11391|2004-12-13
48821|66452|10743|2004-12-13
51578|69403|13779|2004-12-13
31470|52221|13779|2004-12-13
39940|67230|8590|2004-12-13
58883|71885|10029|2004-12-13
46051|65530|13872|2004-12-13
6564|13871|13871|2004-12-13
21613|65851|9468|2004-12-13
21613|65851|9468|2004-12-13
63722|75785|14203|2004-12-13
34989|54146|8482|2004-12-13
38229|57159|13755|2004-12-13
64103|74522|8866|2004-12-13
41252|59299|8866|2004-12-13
44909|64266|8866|2004-12-13
41447|60165|8866|2004-12-13
41365|60124|8866|2004-12-13
22546|65612|13526|2004-12-14
39331|57822|13251|2004-12-14
61440|74279|4388|2004-12-14
57521|71495|4388|2004-12-14
42650|68652|13205|2004-12-14
54289|70089|13205|2004-12-14
40685|55596|13533|2004-12-14
46098|70088|13533|2004-12-14
55502|70678|10497|2004-12-14
54111|70167|10497|2004-12-14
44476|62521|5828|2004-12-14
62363|75567|5828|2004-12-14
16119|28257|13823|2004-12-14
16097|28223|13823|2004-12-14
23628|49035|13823|2004-12-14
43470|62600|13824|2004-12-14
11090|73143|13824|2004-12-14
62164|75165|13330|2004-12-14
43594|66338|5417|2004-12-14
32521|66651|5417|2004-12-14
22540|48251|13285|2004-12-14
64740|76494|55|2004-12-14
61768|73055|11312|2004-12-14
52224|69566|12820|2004-12-14
64375|76219|12820|2004-12-14
48207|68114|12820|2004-12-14
35012|54140|12820|2004-12-14
58599|71768|13511|2004-12-14
33758|53768|944|2004-12-14
46597|67029|12069|2004-12-14
36985|55506|12069|2004-12-14
41285|58557|12069|2004-12-14
32549|53117|12069|2004-12-14
7830|30900|12238|2004-12-14
32456|53096|12238|2004-12-14
4033|25433|12238|2004-12-14
50876|69171|13325|2004-12-14
895|65116|10935|2004-12-14
33124|53480|10935|2004-12-14
56933|71002|13893|2004-12-14
1173|44929|13893|2004-12-14
40367|58432|14060|2004-12-14
33017|57083|11638|2004-12-14
36826|56719|11638|2004-12-14
29554|50925|11781|2004-12-14
38002|57139|11781|2004-12-14
37961|56722|11646|2004-12-14
38819|57508|11646|2004-12-14
853|43264|40|2004-12-14
40577|62628|2624|2004-12-14
59424|72581|2624|2004-12-14
39792|59086|2624|2004-12-14
46149|72588|2624|2004-12-14
58395|72124|2624|2004-12-14
24531|49207|484|2004-12-14
45909|66743|8024|2004-12-14
54222|74221|14182|2004-12-14
45138|64628|13779|2004-12-14
51701|69405|13779|2004-12-14
4569|31035|13466|2004-12-14
32223|52723|13466|2004-12-14
22641|48213|13466|2004-12-14
3843|32297|14154|2004-12-14
7383|41128|14154|2004-12-14
28641|64065|9357|2004-12-14
46503|65423|13578|2004-12-14
46503|72345|13578|2004-12-14
46924|69397|10391|2004-12-14
40562|62918|10391|2004-12-14
51615|69427|10391|2004-12-14
40562|62918|10391|2004-12-14
49656|68357|11575|2004-12-14
49399|68342|11575|2004-12-14
49757|66609|14254|2004-12-14
20326|47066|14254|2004-12-14
21454|47437|14254|2004-12-14
38765|58020|14254|2004-12-14
61948|58405|13512|2004-12-14
13202|46370|10767|2004-12-14
31029|63532|10276|2004-12-14
56607|70903|13754|2004-12-14
62247|75063|13754|2004-12-14
33421|59769|13406|2004-12-14
58975|72074|13406|2004-12-14
38112|56911|13406|2004-12-14
63143|75415|3880|2004-12-15
3142|52521|11816|2004-12-15
4010|31266|13085|2004-12-15
11070|43053|13085|2004-12-15
62449|75180|13085|2004-12-15
64726|76515|14040|2004-12-15
61560|73109|10474|2004-12-15
61560|73109|11383|2004-12-15
57188|71331|10474|2004-12-15
11608|41946|10474|2004-12-15
59524|72014|10474|2004-12-15
46377|65534|10474|2004-12-15
18521|34908|10891|2004-12-15
22022|47695|12676|2004-12-15
11026|29349|14203|2004-12-15
61570|73174|14203|2004-12-15
11092|28273|14203|2004-12-15
28272|28487|10891|2004-12-15
46014|66091|6001|2004-12-15
35675|54531|10107|2004-12-15
58469|71480|11416|2004-12-15
58500|71468|11416|2004-12-15
46058|67995|11431|2004-12-15
6887|55973|12646|2004-12-15
11665|42527|12462|2004-12-15
8767|68778|12462|2004-12-15
49517|68299|13336|2004-12-15
5651|41247|14314|2004-12-15
8639|35691|13349|2004-12-15
64344|75956|87|2004-12-15
60415|73643|56|2004-12-15
48750|67864|11651|2004-12-15
32033|57170|11651|2004-12-15
51798|69453|11651|2004-12-15
4064|28466|11651|2004-12-15
33874|58131|14220|2004-12-15
40562|62917|14054|2004-12-15
59374|71778|12043|2004-12-15
41445|60168|12043|2004-12-15
49858|67945|12043|2004-12-15
53727|69709|12043|2004-12-15
44927|64274|12043|2004-12-15
58569|71777|12043|2004-12-15
46001|64992|10828|2004-12-15
48811|67889|10828|2004-12-15
43357|61947|13043|2004-12-15
62931|75357|13588|2004-12-15
40265|59101|14134|2004-12-15
22061|47801|14134|2004-12-15
21958|47667|14134|2004-12-15
58410|71708|8309|2004-12-15
14867|36991|8309|2004-12-15
1374|69541|8309|2004-12-15
58885|72377|13927|2004-12-15
59212|72380|13927|2004-12-15
57710|71574|13623|2004-12-15
1098|55315|13406|2004-12-15
36264|63035|14238|2004-12-15
36221|55418|14238|2004-12-15
30887|55000|7216|2004-12-15
18316|46708|14154|2004-12-15
8137|38910|13208|2004-12-15
21454|47436|14287|2004-12-15
50879|68952|14287|2004-12-15
11608|43736|14134|2004-12-15
853|43265|13594|2004-12-15
46047|65503|8374|2004-12-15
10551|42355|12724|2004-12-15
34111|53196|12724|2004-12-15
39757|58667|12724|2004-12-15
36407|58717|12724|2004-12-15
38000|57277|14001|2004-12-16
60355|74058|7112|2004-12-16
19927|47723|7112|2004-12-16
4635|75790|14323|2004-12-16
60320|73527|13871|2004-12-16
36816|67232|13588|2004-12-16
42606|59976|13588|2004-12-16
53348|69750|13588|2004-12-16
34954|54154|14028|2004-12-16
41546|60525|9373|2004-12-16
11893|40239|9373|2004-12-16
187|44240|13306|2004-12-16
63337|75392|13306|2004-12-16
64739|76425|11598|2004-12-16
64747|76427|11598|2004-12-16
38590|76351|11598|2004-12-16
51701|69407|13658|2004-12-16
18795|68438|4027|2004-12-16
15312|31393|10746|2004-12-16
39724|73385|3231|2004-12-16
39724|73385|3231|2004-12-16
39779|66320|8972|2004-12-16
44898|64106|13348|2004-12-16
53644|69665|12176|2004-12-16
46352|65037|12176|2004-12-16
43980|68407|13457|2004-12-16
57081|71739|10279|2004-12-16
56843|73399|10864|2004-12-16
59235|72398|10864|2004-12-16
59226|72453|10864|2004-12-16
521|66345|3064|2004-12-16
54236|70343|10550|2004-12-16
54129|73293|10633|2004-12-16
50162|73282|10633|2004-12-16
53732|73283|10633|2004-12-16
42309|60790|10633|2004-12-16
31451|52130|13813|2004-12-16
57176|71329|10208|2004-12-16
64349|75954|13374|2004-12-16
31029|63528|13374|2004-12-16
36745|55828|13374|2004-12-16
1067|44831|13374|2004-12-16
43933|62980|11075|2004-12-16
19866|47021|14277|2004-12-16
46018|63967|14277|2004-12-16
16137|28272|14277|2004-12-16
41405|60031|14249|2004-12-16
61445|74261|14249|2004-12-16
18307|70365|14247|2004-12-16
60769|72686|5622|2004-12-16
53922|71821|5622|2004-12-16
43463|62596|14077|2004-12-17
59218|72382|13251|2004-12-17
23753|39372|12090|2004-12-17
24156|S24123|6492|2004-12-17
51578|69400|6492|2004-12-17
51701|69407|6492|2004-12-17
45138|64631|6492|2004-12-17
49858|67945|5806|2004-12-17
49858|67945|5806|2004-12-17
14512|41414|14122|2004-12-17
26161|40197|14122|2004-12-17
11204|43081|14122|2004-12-17
60790|73296|13438|2004-12-17
33249|53166|14310|2004-12-17
4772|34471|12425|2004-12-17
44635|63247|12425|2004-12-17
64696|75924|2134|2004-12-17
7136|25449|2134|2004-12-17
26685|38934|2134|2004-12-17
25502|58757|4039|2004-12-17
39291|58743|4039|2004-12-17
27715|60877|4039|2004-12-17
37261|56579|4039|2004-12-17
55447|70669|9694|2004-12-17
61483|74338|9694|2004-12-17
55033|70399|9694|2004-12-17
57940|71620|9694|2004-12-17
55804|70670|9694|2004-12-17
49639|68367|12661|2004-12-17
24116|49672|9999|2004-12-17
56601|70950|14139|2004-12-17
60371|73613|14139|2004-12-17
3559|40288|14139|2004-12-17
32106|52816|14139|2004-12-17
24327|49116|14098|2004-12-17
24292|49117|14098|2004-12-17
62488|75103|14098|2004-12-17
35641|54599|10807|2004-12-17
40270|59146|13458|2004-12-17
26998|63540|13458|2004-12-17
38000|57276|13458|2004-12-17
43903|62966|11870|2004-12-17
43903|62967|11870|2004-12-17
43903|62966|11870|2004-12-17
43903|62967|11870|2004-12-17
49494|68297|6194|2004-12-17
1063|45893|6194|2004-12-17
5425|42119|6194|2004-12-17
39578|59830|6194|2004-12-17
38395|57216|10257|2004-12-17
39426|66542|3853|2004-12-17
59257|72440|3853|2004-12-17
57995|71640|3853|2004-12-17
31980|54678|3853|2004-12-17
59487|75948|3853|2004-12-17
40105|58671|13349|2004-12-20
